,ID,Description,LAST RCVD,Sale_Qty,Inv_Qty,Warehouse,UNIT PRICE
291,DTA1E152G-BGD,x w textured pear shape cast,2016Q3,24.0,0.0,-24.0,3.25
292,DTA1E152G-BGD,x w textured pear shape cast,2016Q4,48.0,0.0,-72.0,3.25
293,DTA1E152G-BKD,x w textured pear shape cast,2016Q2,36.0,0.0,-36.0,3.25
294,DTA1E152G-BLA,x w textured pear shape cast,2016Q1,96.0,0.0,-96.0,3.25
295,DTA1E152G-BLA,x w textured pear shape cast,2016Q2,288.0,0.0,-384.0,3.25
296,DTA1E152G-BMP,x w textured pear shape cast,2016Q1,36.0,0.0,-36.0,3.25
297,DTA1E152G-BMP,x w textured pear shape cast,2016Q2,48.0,0.0,-84.0,3.25
298,DTA1E152G-CAN,x w textured pear shape cast,2016Q4,48.0,0.0,-48.0,3.25
299,DTA1E152G-CHA,x w textured pear shape cast,2016Q1,48.0,0.0,-48.0,3.25
300,DTA1E152G-CHA,x w textured pear shape cast,2016Q2,192.0,0.0,-240.0,3.25
301,DTA1E152G-CHA,x w textured pear shape cast,2016Q3,1.0,0.0,-241.0,3.25
302,DTA1E152G-DPR,x w textured pear shape cast,2016Q3,24.0,0.0,-24.0,3.25
303,DTA1E152G-GRY,x w textured pear shape cast,2016Q1,12.0,0.0,-12.0,3.25
304,DTA1E152G-GRY,x w textured pear shape cast,2016Q2,132.0,0.0,-144.0,3.25
305,DTA1E152G-GRY,x w textured pear shape cast,2016Q3,36.0,0.0,-180.0,3.25
306,DTA1E152G-HOW,x w textured pear shape cast,2016Q1,108.0,0.0,-108.0,3.25
307,DTA1E152G-HOW,x w textured pear shape cast,2016Q2,228.0,0.0,-336.0,3.25
308,DTA1E152G-HOW,x w textured pear shape cast,2017Q1,84.0,0.0,-420.0,3.25
309,DTA1E152G-HOW,x w textured pear shape cast,2017Q2,72.0,0.0,-492.0,3.25
310,DTA1E152G-HPK,x w textured pear shape cast,2016Q1,36.0,0.0,-36.0,3.25
311,DTA1E152G-HPK,x w textured pear shape cast,2016Q2,12.0,0.0,-48.0,3.25
312,DTA1E152G-JAM,x w textured pear shape cast,2017Q1,84.0,0.0,-84.0,3.25
313,DTA1E152G-JAM,x w textured pear shape cast,2017Q2,84.0,0.0,-168.0,3.25
314,DTA1E152G-JET,x w textured pear shape cast,2016Q1,120.0,0.0,-120.0,3.25
315,DTA1E152G-JET,x w textured pear shape cast,2016Q2,84.0,0.0,-204.0,3.25
316,DTA1E152G-JET,x w textured pear shape cast,2016Q3,24.0,0.0,-228.0,3.25
317,DTA1E152G-JET,x w textured pear shape cast,2016Q4,48.0,0.0,-276.0,3.25
318,DTA1E152G-MOP,x w textured pear shape cast,2016Q1,48.0,0.0,-48.0,3.25
319,DTA1E152G-MOP,x w textured pear shape cast,2016Q2,204.0,0.0,-252.0,3.25
320,DTA1E152G-MZE,x w textured pear shape cast,2016Q2,48.0,0.0,-48.0,3.25
321,DTA1E152G-OBL,x w textured pear shape cast,2016Q2,36.0,0.0,-36.0,3.25
322,DTA1E152G-OGR,x w textured pear shape cast,2016Q1,60.0,0.0,-60.0,3.25
323,DTA1E152G-OGR,x w textured pear shape cast,2016Q2,48.0,0.0,-108.0,3.25
324,DTA1E152G-OJA,x w textured pear shape cast,2016Q1,36.0,0.0,-36.0,3.25
325,DTA1E152G-OJA,x w textured pear shape cast,2016Q2,84.0,0.0,-120.0,3.25
326,DTA1E152G-OJA,x w textured pear shape cast,2016Q3,24.0,0.0,-144.0,3.25
327,DTA1E152G-OPL,x w textured pear shape cast,2016Q1,72.0,0.0,-72.0,3.25
328,DTA1E152G-OPL,x w textured pear shape cast,2016Q2,48.0,0.0,-120.0,3.25
329,DTA1E152G-PH,x w textured pear shape cast,2016Q1,36.0,0.0,-36.0,3.25
330,DTA1E152G-PH,x w textured pear shape cast,2016Q2,168.0,0.0,-204.0,3.25
331,DTA1E152G-PJA,x w textured pear shape cast,2016Q1,108.0,0.0,-108.0,3.25
332,DTA1E152G-PJA,x w textured pear shape cast,2016Q2,192.0,0.0,-300.0,3.25
333,DTA1E152G-PJA,x w textured pear shape cast,2016Q4,48.0,0.0,-348.0,3.25
334,DTA1E152G-PJA,x w textured pear shape cast,2017Q1,84.0,0.0,-432.0,3.25
335,DTA1E152G-PJA,x w textured pear shape cast,2017Q2,60.0,0.0,-492.0,3.25
336,DTA1E152G-RBW,x w textured pear shape cast,2016Q2,36.0,0.0,-36.0,3.25
337,DTA1E152G-RQ,x w textured pear shape cast,2016Q1,108.0,0.0,-108.0,3.25
338,DTA1E152G-RQ,x w textured pear shape cast,2016Q2,252.0,0.0,-360.0,3.25
339,DTA1E152G-RQ,x w textured pear shape cast,2017Q1,84.0,0.0,-444.0,3.25
340,DTA1E152G-RQ,x w textured pear shape cast,2017Q2,96.0,0.0,-540.0,3.25
341,DTA1E152G-SAG,x w textured pear shape cast,2016Q3,24.0,0.0,-24.0,3.25
342,DTA1E152G-SAG,x w textured pear shape cast,2016Q4,60.0,0.0,-84.0,3.25
343,DTA1E152G-SMK,x w textured pear shape cast,2016Q4,48.0,0.0,-48.0,3.25
344,DTA1E152G-TQ,x w textured pear shape cast,2016Q1,108.0,0.0,-108.0,3.25
345,DTA1E152G-TQ,x w textured pear shape cast,2016Q2,168.0,0.0,-276.0,3.25
346,DTA1E158G-BLA,dream catcher stone earring,2016Q2,60.0,0.0,-60.0,5.0
347,DTA1E158G-CHA,dream catcher stone earring,2016Q2,72.0,0.0,-72.0,5.0
348,DTA1E158G-GRY,dream catcher stone earring,2016Q2,132.0,0.0,-132.0,5.0
349,DTA1E158G-GRY,dream catcher stone earring,2016Q3,24.0,0.0,-156.0,5.0
350,DTA1E158G-HOW,dream catcher stone earring,2016Q2,168.0,0.0,-168.0,5.0
351,DTA1E158G-JET,dream catcher stone earring,2016Q2,72.0,0.0,-72.0,5.0
352,DTA1E158G-MAG,dream catcher stone earring,2016Q2,12.0,0.0,-12.0,5.0
353,DTA1E158G-NAT,dream catcher stone earring,2016Q2,108.0,0.0,-108.0,5.0
354,DTA1E158G-OGR,dream catcher stone earring,2016Q2,12.0,0.0,-12.0,5.0
355,DTA1E158G-OPL,dream catcher stone earring,2016Q2,48.0,0.0,-48.0,5.0
356,DTA1E158G-PH,dream catcher stone earring,2016Q2,48.0,0.0,-48.0,5.0
357,DTA1E158G-RQ,dream catcher stone earring,2016Q2,72.0,0.0,-72.0,5.0
358,DTA1E158G-TGE,dream catcher stone earring,2016Q2,36.0,0.0,-36.0,5.0
359,DTA1E158G-TL,dream catcher stone earring,2016Q2,60.0,0.0,-60.0,5.0
360,DTA1E158G-TQ,dream catcher stone earring,2016Q2,48.0,0.0,-48.0,5.0
361,DTA1E159G-CHA,fresh water pearl cluster w stone,2016Q2,12.0,0.0,-12.0,4.5
362,DTA1E159G-MOP,fresh water pearl cluster w stone,2016Q1,12.0,0.0,-12.0,4.5
363,DTA1E159G-OPL,fresh water pearl cluster w stone,2016Q2,12.0,0.0,-12.0,4.5
364,DTA1E159G-RQ,fresh water pearl cluster w stone,2016Q2,12.0,0.0,-12.0,4.5
365,DTA1E161G-BGD,natural stone earring,2016Q3,12.0,0.0,-12.0,4.5
366,DTA1E161G-BLA,natural stone earring,2016Q2,24.0,0.0,-24.0,4.5
367,DTA1E161G-CAN,natural stone earring,2016Q2,12.0,0.0,-12.0,4.5
368,DTA1E161G-CHA,natural stone earring,2016Q2,24.0,0.0,-24.0,4.5
369,DTA1E161G-GRY,natural stone earring,2016Q1,12.0,0.0,-12.0,4.5
370,DTA1E161G-GRY,natural stone earring,2016Q2,36.0,0.0,-48.0,4.5
371,DTA1E161G-GRY,natural stone earring,2016Q3,12.0,0.0,-60.0,4.5
372,DTA1E161G-HOW,natural stone earring,2016Q1,36.0,0.0,-36.0,4.5
373,DTA1E161G-HOW,natural stone earring,2016Q2,60.0,0.0,-96.0,4.5
374,DTA1E161G-JET,natural stone earring,2016Q2,24.0,0.0,-24.0,4.5
375,DTA1E161G-LAP,natural stone earring,2016Q4,12.0,0.0,-12.0,4.5
376,DTA1E161G-LM,natural stone earring,2016Q2,24.0,0.0,-24.0,4.5
377,DTA1E161G-MOP,natural stone earring,2016Q1,60.0,0.0,-60.0,4.5
378,DTA1E161G-MOP,natural stone earring,2016Q2,72.0,0.0,-132.0,4.5
379,DTA1E161G-NAT,natural stone earring,2016Q2,12.0,0.0,-12.0,4.5
380,DTA1E161G-OPL,natural stone earring,2016Q2,48.0,0.0,-48.0,4.5
381,DTA1E161G-RQ,natural stone earring,2016Q1,12.0,0.0,-12.0,4.5
382,DTA1E161G-RQ,natural stone earring,2016Q2,72.0,0.0,-84.0,4.5
383,DTA1E161G-SAG,natural stone earring,2016Q3,12.0,0.0,-12.0,4.5
384,DTA1E161G-SAG,natural stone earring,2016Q4,12.0,0.0,-24.0,4.5
385,DTA1E161G-TGE,natural stone earring,2016Q2,12.0,0.0,-12.0,4.5
386,DTA1E161G-TQ,natural stone earring,2016Q2,12.0,0.0,-12.0,4.5
387,DTA1E174BL,oval shape natural stone,2016Q2,36.0,0.0,-36.0,3.5
388,DTA1E174BLA,oval shape natural stone,2016Q2,24.0,0.0,-24.0,3.5
389,DTA1E174CHA,oval shape natural stone,2016Q2,12.0,0.0,-12.0,3.5
390,DTA1E174FU,oval shape natural stone,2016Q2,36.0,0.0,-36.0,3.5
391,DTA1E174GRY,oval shape natural stone,2016Q2,36.0,0.0,-36.0,3.5
392,DTA1E174JET,oval shape natural stone,2016Q2,12.0,0.0,-12.0,3.5
393,DTA1E174LAB,oval shape natural stone,2016Q2,36.0,0.0,-36.0,3.5
394,DTA1E174OLV,oval shape natural stone,2016Q2,24.0,0.0,-24.0,3.5
395,DTA1E174PJA,oval shape natural stone,2016Q2,24.0,0.0,-24.0,3.5
396,DTA1E174PJA,oval shape natural stone,2016Q4,12.0,0.0,-36.0,3.5
397,DTA1E174RQ,oval shape natural stone,2016Q2,12.0,0.0,-12.0,3.5
398,DTA1E174TGE,oval shape natural stone,2016Q2,12.0,0.0,-12.0,3.5
399,DTA1E176CHA,small pear shape natural,2016Q4,12.0,0.0,-12.0,2.75
400,DTA1E176LAB,small pear shape natural,2016Q4,12.0,0.0,-12.0,2.75
401,DTA1E176OPL,small pear shape natural,2016Q4,12.0,0.0,-12.0,2.75
402,DTA1E176PK,small pear shape natural,2016Q3,18.0,0.0,-18.0,2.75
403,DTA1E176RQ,small pear shape natural,2016Q4,12.0,0.0,-12.0,2.75
404,DTA1E176TQ,small pear shape natural,2016Q4,12.0,0.0,-12.0,2.75
405,DTA1E187MINT,facet semi stone earrings  mint,2018Q1,534.0,534.0,0.0,2.43
406,DTA1E187PJA,decorated metal w,2016Q3,12.0,0.0,-12.0,3.75
407,DTA1E191-NJDNone,small earrings  jade,2016Q3,2124.0,2124.0,0.0,2.67
408,DTA1E191G-CAN,texture wire  drop link w stone,2016Q2,12.0,0.0,-12.0,3.75
409,DTA1E191G-CHA,texture wire  drop link w stone,2016Q2,48.0,0.0,-48.0,3.75
410,DTA1E191G-GRY,texture wire  drop link w stone,2016Q2,36.0,0.0,-36.0,3.75
411,DTA1E191G-IV,texture wire  drop link w stone,2016Q2,12.0,0.0,-12.0,3.75
412,DTA1E191G-JET,texture wire  drop link w stone,2016Q2,96.0,0.0,-96.0,3.75
413,DTA1E191G-MAG,texture wire  drop link w stone,2016Q2,24.0,0.0,-24.0,3.75
414,DTA1E191G-MOP,texture wire  drop link w stone,2016Q2,72.0,0.0,-72.0,3.75
415,DTA1E191G-NV,texture wire  drop link w stone,2016Q2,36.0,0.0,-36.0,3.75
416,DTA1E191G-OGR,texture wire  drop link w stone,2016Q2,60.0,0.0,-60.0,3.75
417,DTA1E191G-OPL,texture wire  drop link w stone,2016Q2,48.0,0.0,-48.0,3.75
418,DTA1E191G-RQ,texture wire  drop link w stone,2016Q2,132.0,0.0,-132.0,3.75
419,DTA1E191G-TQ,texture wire  drop link w stone,2016Q2,132.0,0.0,-132.0,3.75
420,DTA1E192G-CHA,double hoop stone earring,2016Q2,48.0,0.0,-48.0,3.75
421,DTA1E192G-CHA,double hoop stone earring,2016Q3,24.0,0.0,-72.0,3.75
422,DTA1E192G-CHA,double hoop stone earring,2016Q4,48.0,0.0,-120.0,3.75
423,DTA1E192G-GRN,double hoop stone earring,2016Q2,24.0,0.0,-24.0,3.75
424,DTA1E192G-GRY,double hoop stone earring,2016Q2,24.0,0.0,-24.0,3.75
425,DTA1E192G-GRY,double hoop stone earring,2016Q3,24.0,0.0,-48.0,3.75
426,DTA1E192G-GRY,double hoop stone earring,2016Q4,36.0,0.0,-84.0,3.75
427,DTA1E192G-JET,double hoop stone earring,2016Q2,24.0,0.0,-24.0,3.75
428,DTA1E192G-MOP,double hoop stone earring,2016Q2,24.0,0.0,-24.0,3.75
429,DTA1E192G-OGR,double hoop stone earring,2016Q2,24.0,0.0,-24.0,3.75
430,DTA1E192G-RQ,double hoop stone earring,2016Q2,60.0,0.0,-60.0,3.75
431,DTA1E192G-TQ,double hoop stone earring,2016Q2,48.0,0.0,-48.0,3.75
432,DTA1E2021-GDNone,knife cut thin organic td,2016Q3,2325.0,2325.0,0.0,1.46
433,DTA1E2021-GDNone,knife cut thin organic td,2016Q4,4374.0,4374.0,0.0,1.46
434,DTA1E2021-GDNone,knife cut thin organic td,2017Q1,651.0,1500.0,849.0,1.46
435,DTA1E2021-GDNone,knife cut thin organic td,2017Q2,1650.0,801.0,0.0,1.46
436,DTA1E2021-GDNone,knife cut thin organic td,2017Q3,3102.0,3102.0,0.0,1.46
437,DTA1E2021-GDNone,knife cut thin organic td,2017Q4,0.0,1200.0,1200.0,1.46
438,DTA1E2021-GDNone,knife cut thin organic td,2018Q1,1200.0,0.0,0.0,1.46
439,DTA1E2021-GDNone,knife cut thin organic td,2018Q2,1200.0,1200.0,0.0,1.46
440,DTA1E2021-GDNone,knife cut thin organic td,2018Q3,600.0,600.0,0.0,1.46
441,DTA1E2021-GDNone,knife cut thin organic td,2018Q4,1000.0,1000.0,0.0,1.46
442,DTA1E2040GD,twist texture oval shape fish hook,2016Q2,72.0,120.0,48.0,1.75
443,DTA1E2040RH,twist texture oval shape fish hook,2016Q2,24.0,60.0,36.0,1.75
444,DTA1E2042GD,twist texture oval earrings,2016Q2,216.0,216.0,0.0,1.75
445,DTA1E2042GOLD,twist texture oval earrings,2016Q2,272.0,272.0,0.0,1.75
446,DTA1E2042RH,twist texture oval earrings,2016Q2,216.0,216.0,0.0,1.75
447,DTA1E2071G-GRY,shell teardrop earrings,2016Q2,60.0,72.0,12.0,2.5
448,DTA1E2071G-IV,shell teardrop earrings,2016Q2,60.0,60.0,0.0,2.5
449,DTA1E2071G-MT,shell teardrop earrings,2016Q2,60.0,60.0,0.0,2.5
450,DTA1E2071G-PH,shell teardrop earrings,2016Q2,60.0,60.0,0.0,2.5
451,DTA1E2107RH-RQ,metal  stone post er,2017Q1,150.0,150.0,0.0,2.25
452,DTA1E2107WG-BL,metal  stone post er,2016Q2,180.0,240.0,60.0,2.25
453,DTA1E2107WG-BL,metal  stone post er,2016Q3,48.0,0.0,12.0,2.25
454,DTA1E2107WG-BL,metal  stone post er,2016Q4,84.0,312.0,240.0,2.25
455,DTA1E2107WG-BL,metal  stone post er,2017Q1,300.0,60.0,0.0,2.25
456,DTA1E2107WG-GRY,metal  stone post er,2016Q2,216.0,336.0,120.0,2.25
457,DTA1E2107WG-GRY,metal  stone post er,2016Q3,108.0,0.0,12.0,2.25
458,DTA1E2107WG-GRY,metal  stone post er,2016Q4,312.0,312.0,12.0,2.25
459,DTA1E2107WG-GRY,metal  stone post er,2017Q1,12.0,0.0,0.0,2.25
460,DTA1E2107WG-HOW,metal  stone post er,2016Q2,204.0,360.0,156.0,2.25
461,DTA1E2107WG-HOW,metal  stone post er,2016Q3,144.0,12.0,24.0,2.25
462,DTA1E2107WG-HOW,metal  stone post er,2016Q4,132.0,360.0,252.0,2.25
463,DTA1E2107WG-HOW,metal  stone post er,2017Q1,252.0,0.0,0.0,2.25
464,DTA1E2107WG-JET,metal  stone post er,2016Q2,180.0,240.0,60.0,2.25
465,DTA1E2107WG-JET,metal  stone post er,2016Q3,48.0,0.0,12.0,2.25
466,DTA1E2107WG-JET,metal  stone post er,2016Q4,72.0,72.0,12.0,2.25
467,DTA1E2107WG-JET,metal  stone post er,2017Q1,12.0,0.0,0.0,2.25
468,DTA1E2107WG-PJA,metal  stone post er,2016Q2,192.0,360.0,168.0,2.25
469,DTA1E2107WG-PJA,metal  stone post er,2016Q3,132.0,0.0,36.0,2.25
470,DTA1E2107WG-PJA,metal  stone post er,2017Q1,156.0,120.0,0.0,2.25
471,DTA1E2107WG-RQ,metal  stone post er,2016Q2,120.0,240.0,120.0,2.25
472,DTA1E2107WG-RQ,metal  stone post er,2016Q3,48.0,0.0,72.0,2.25
473,DTA1E2107WG-RQ,metal  stone post er,2017Q1,132.0,60.0,0.0,2.25
474,DTA1E2117-GDNone,double hammered metal td,2016Q3,2124.0,2124.0,0.0,2.18
475,DTA1E2117-GDNone,double hammered metal td,2017Q1,600.0,600.0,0.0,2.18
476,DTA1E2117SGD,satin texture  drop teardrop shape,2016Q2,504.0,672.0,168.0,2.0
477,DTA1E2117SGD,satin texture  drop teardrop shape,2016Q3,169.0,36.0,35.0,2.0
478,DTA1E2117SGD,satin texture  drop teardrop shape,2016Q4,216.0,180.0,-1.0,2.0
479,DTA1E2117SGD,satin texture  drop teardrop shape,2017Q1,96.0,96.0,-1.0,2.0
480,DTA1E2117SSV,satin texture  drop teardrop shape,2016Q2,360.0,540.0,180.0,2.0
481,DTA1E2117SSV,satin texture  drop teardrop shape,2016Q3,145.0,12.0,47.0,2.0
482,DTA1E2117SSV,satin texture  drop teardrop shape,2016Q4,145.0,122.0,24.0,2.0
483,DTA1E2117SSV,satin texture  drop teardrop shape,2017Q1,48.0,48.0,24.0,2.0
484,DTA1E2117SSV,satin texture  drop teardrop shape,2018Q2,24.0,0.0,0.0,2.0
485,DTA1E2117WORN,hammered orbit td  worn gold,2016Q3,300.0,300.0,0.0,2.5
486,DTA1E2117WORN,hammered orbit td  worn silver,2016Q3,156.0,156.0,0.0,2.5
487,DTA1E2118SGD,satin texture  drop arabesque er,2016Q2,408.0,792.0,384.0,2.5
488,DTA1E2118SGD,satin texture  drop arabesque er,2016Q3,264.0,0.0,120.0,2.5
489,DTA1E2118SGD,satin texture  drop arabesque er,2016Q4,312.0,192.0,0.0,2.5
490,DTA1E2118SSV,satin texture  drop arabesque er,2016Q2,276.0,660.0,384.0,2.5
491,DTA1E2118SSV,satin texture  drop arabesque er,2016Q3,180.0,0.0,204.0,2.5
492,DTA1E2118SSV,satin texture  drop arabesque er,2016Q4,192.0,60.0,72.0,2.5
493,DTA1E2118SSV,satin texture  drop arabesque er,2017Q4,72.0,0.0,0.0,2.5
494,DTA1E2118WORN,hammered clover orbit  worn gold,2016Q3,300.0,300.0,0.0,2.75
495,DTA1E2118WORN,hammered clover orbit  worn silver,2016Q3,156.0,156.0,0.0,2.75
496,DTA1E2119SGD,satin texture  drop oval shape er,2016Q2,228.0,360.0,132.0,2.5
497,DTA1E2119SGD,satin texture  drop oval shape er,2016Q3,48.0,36.0,120.0,2.5
498,DTA1E2119SGD,satin texture  drop oval shape er,2016Q4,120.0,0.0,0.0,2.5
499,DTA1E2119SSV,satin texture  drop oval shape er,2016Q2,120.0,240.0,120.0,2.5
500,DTA1E2119SSV,satin texture  drop oval shape er,2016Q3,24.0,12.0,108.0,2.5
501,DTA1E2119SSV,satin texture  drop oval shape er,2016Q4,84.0,0.0,24.0,2.5
502,DTA1E2119SSV,satin texture  drop oval shape er,2017Q1,12.0,0.0,12.0,2.5
503,DTA1E2120SGD,satin textured arrow head shape,2016Q2,564.0,600.0,36.0,2.0
504,DTA1E2120SGD,satin textured arrow head shape,2016Q4,132.0,120.0,24.0,2.0
505,DTA1E2120SGD,satin textured arrow head shape,2017Q1,24.0,0.0,0.0,2.0
506,DTA1E2120SSV,satin textured arrow head shape,2016Q2,432.0,480.0,48.0,2.0
507,DTA1E2120SSV,satin textured arrow head shape,2016Q3,24.0,0.0,24.0,2.0
508,DTA1E2120SSV,satin textured arrow head shape,2016Q4,72.0,48.0,0.0,2.0
509,DTA1E2122SGD,satin textured  drop er,2016Q2,336.0,552.0,216.0,2.25
510,DTA1E2122SGD,satin textured  drop er,2016Q3,169.0,0.0,47.0,2.25
511,DTA1E2122SGD,satin textured  drop er,2016Q4,36.0,0.0,11.0,2.25
512,DTA1E2122SGD,satin textured  drop er,2017Q1,12.0,0.0,-1.0,2.25
513,DTA1E2122SGD,satin textured  drop er,2017Q4,60.0,60.0,-1.0,2.25
514,DTA1E2122SSV,satin textured  drop er,2016Q2,312.0,420.0,108.0,2.25
515,DTA1E2122SSV,satin textured  drop er,2016Q3,145.0,120.0,83.0,2.25
516,DTA1E2122SSV,satin textured  drop er,2016Q4,48.0,0.0,35.0,2.25
517,DTA1E2122SSV,satin textured  drop er,2017Q1,24.0,0.0,11.0,2.25
518,DTA1E2125SGD,satin textured teardrop,2016Q2,288.0,360.0,72.0,1.5
519,DTA1E2125SGD,satin textured teardrop,2016Q3,85.0,120.0,107.0,1.5
520,DTA1E2125SGD,satin textured teardrop,2016Q4,155.0,0.0,-48.0,1.5
521,DTA1E2125SGD,satin textured teardrop,2017Q1,276.0,360.0,36.0,1.5
522,DTA1E2125SGD,satin textured teardrop,2017Q2,36.0,0.0,0.0,1.5
523,DTA1E2125SGD,satin textured teardrop,2017Q4,60.0,60.0,0.0,1.5
524,DTA1E2125SSV,satin textured teardrop,2016Q2,204.0,240.0,36.0,1.5
525,DTA1E2125SSV,satin textured teardrop,2016Q3,73.0,120.0,83.0,1.5
526,DTA1E2125SSV,satin textured teardrop,2016Q4,119.0,0.0,-36.0,1.5
527,DTA1E2125SSV,satin textured teardrop,2017Q1,204.0,240.0,0.0,1.5
528,DTA1E2125SSV,satin textured teardrop,2017Q4,48.0,48.0,0.0,1.5
529,DTA1E2125WORN,hammered open td  worn gold,2016Q3,300.0,300.0,0.0,1.75
530,DTA1E2125WORN,hammered open td  worn silver,2016Q3,156.0,156.0,0.0,1.75
531,DTA1E2125WORN,hammered open td  worn gold,2016Q4,0.0,375.0,375.0,1.75
532,DTA1E2125WORN,hammered open td  worn gold,2017Q1,375.0,0.0,0.0,1.75
533,DTA1E2126GD,sparkle drop rhinestone er,2016Q2,120.0,120.0,0.0,2.5
534,DTA1E2126GD,sparkle drop rhinestone er,2016Q3,132.0,240.0,108.0,2.5
535,DTA1E2126GD,sparkle drop rhinestone er,2016Q4,156.0,60.0,12.0,2.5
536,DTA1E2126SV,sparkle drop rhinestone er,2016Q2,96.0,120.0,24.0,2.5
537,DTA1E2126SV,sparkle drop rhinestone er,2016Q3,72.0,120.0,72.0,2.5
538,DTA1E2126SV,sparkle drop rhinestone er,2016Q4,60.0,0.0,12.0,2.5
539,DTA1E2127GD,sparkle drop rhinestone er,2016Q2,120.0,120.0,0.0,2.5
540,DTA1E2127GD,sparkle drop rhinestone er,2016Q3,120.0,120.0,0.0,2.5
541,DTA1E2127GD,sparkle drop rhinestone er,2017Q1,120.0,0.0,-120.0,2.5
542,DTA1E2127GD,sparkle drop rhinestone er,2017Q2,0.0,120.0,0.0,2.5
543,DTA1E2127SV,sparkle drop rhinestone er,2016Q2,120.0,120.0,0.0,2.5
544,DTA1E2127SV,sparkle drop rhinestone er,2016Q4,180.0,180.0,0.0,2.5
545,DTA1E2134SGD,satin texture  drop oval shape er,2016Q2,384.0,480.0,96.0,2.5
546,DTA1E2134SGD,satin texture  drop oval shape er,2016Q3,133.0,216.0,179.0,2.5
547,DTA1E2134SGD,satin texture  drop oval shape er,2016Q4,179.0,0.0,0.0,2.5
548,DTA1E2134SGD,satin texture  drop oval shape er,2017Q1,60.0,60.0,0.0,2.5
549,DTA1E2134SSV,satin texture  drop oval shape er,2016Q2,252.0,300.0,48.0,2.5
550,DTA1E2134SSV,satin texture  drop oval shape er,2016Q3,97.0,192.0,143.0,2.5
551,DTA1E2134SSV,satin texture  drop oval shape er,2016Q4,203.0,60.0,0.0,2.5
552,DTA1E2134SSV,satin texture  drop oval shape er,2017Q1,60.0,60.0,0.0,2.5
553,DTA1E2135SGD,satin textured round  drop er,2016Q2,192.0,432.0,240.0,2.0
554,DTA1E2135SGD,satin textured round  drop er,2016Q3,180.0,0.0,60.0,2.0
555,DTA1E2135SGD,satin textured round  drop er,2016Q4,60.0,0.0,0.0,2.0
556,DTA1E2135SSV,satin textured round  drop er,2016Q2,132.0,300.0,168.0,2.0
557,DTA1E2135SSV,satin textured round  drop er,2016Q3,132.0,0.0,36.0,2.0
558,DTA1E2135SSV,satin textured round  drop er,2016Q4,36.0,0.0,0.0,2.0
559,DTA1E4011AWG-COR,round wood bead fish hook er,2016Q3,60.0,240.0,180.0,3.0
560,DTA1E4011AWG-COR,round wood bead fish hook er,2016Q4,48.0,0.0,132.0,3.0
561,DTA1E4011AWG-COR,round wood bead fish hook er,2017Q2,36.0,0.0,96.0,3.0
562,DTA1E4011AWG-COR,round wood bead fish hook er,2017Q4,96.0,0.0,0.0,3.0
563,DTA1E4011AWG-CRM,round wood bead fish hook er,2016Q2,0.0,120.0,120.0,3.0
564,DTA1E4011AWG-CRM,round wood bead fish hook er,2016Q3,48.0,0.0,72.0,3.0
565,DTA1E4011AWG-CRM,round wood bead fish hook er,2016Q4,522.0,450.0,0.0,3.0
566,DTA1E4011AWG-CRM,round wood bead fish hook er,2017Q2,24.0,35.0,11.0,3.0
567,DTA1E4011AWG-CRM,round wood bead fish hook er,2017Q4,12.0,1.0,0.0,3.0
568,DTA1E4011AWG-GRY,round wood bead fish hook er,2016Q3,144.0,240.0,96.0,3.0
569,DTA1E4011AWG-GRY,round wood bead fish hook er,2016Q4,72.0,0.0,24.0,3.0
570,DTA1E4011AWG-GRY,round wood bead fish hook er,2017Q2,24.0,0.0,0.0,3.0
571,DTA1E4011AWG-IV,round wood bead fish hook er,2016Q3,108.0,360.0,252.0,3.0
572,DTA1E4011AWG-IV,round wood bead fish hook er,2016Q4,72.0,0.0,180.0,3.0
573,DTA1E4011AWG-IV,round wood bead fish hook er,2017Q2,24.0,0.0,156.0,3.0
574,DTA1E4011AWG-IV,round wood bead fish hook er,2017Q4,156.0,0.0,0.0,3.0
575,DTA1E4011AWG-JET,round wood bead fish hook er,2016Q3,72.0,180.0,108.0,3.0
576,DTA1E4011AWG-JET,round wood bead fish hook er,2016Q4,96.0,0.0,12.0,3.0
577,DTA1E4011AWG-JET,round wood bead fish hook er,2017Q2,24.0,24.0,12.0,3.0
578,DTA1E4011AWG-JET,round wood bead fish hook er,2017Q4,12.0,0.0,0.0,3.0
579,DTA1E4011AWG-LBR,round wood bead fish hook er,2016Q3,156.0,360.0,204.0,3.0
580,DTA1E4011AWG-LBR,round wood bead fish hook er,2016Q4,60.0,0.0,144.0,3.0
581,DTA1E4011AWG-LBR,round wood bead fish hook er,2017Q2,24.0,0.0,120.0,3.0
582,DTA1E4011AWG-LBR,round wood bead fish hook er,2017Q4,120.0,0.0,0.0,3.0
583,DTA1E4011AWG-TQ,round wood bead fish hook er,2016Q3,108.0,240.0,132.0,3.0
584,DTA1E4011AWG-TQ,round wood bead fish hook er,2016Q4,36.0,0.0,96.0,3.0
585,DTA1E4011AWG-TQ,round wood bead fish hook er,2017Q2,24.0,0.0,72.0,3.0
586,DTA1E4011AWG-TQ,round wood bead fish hook er,2017Q4,72.0,0.0,0.0,3.0
587,DTA1N102G-BLA,hammered bar w naturl stone,2016Q1,24.0,0.0,-24.0,6.0
