,Style_Color,ds,y
579,DTA1E152G-CHA,2016-03-25,36
580,DTA1E152G-CHA,2016-04-08,36
581,DTA1E152G-CHA,2016-05-24,24
582,DTA1E152G-CHA,2016-06-03,24
583,DTA1E152G-CHA,2016-04-12,12
584,DTA1E152G-CHA,2016-04-08,12
585,DTA1E152G-CHA,2016-05-16,12
586,DTA1E152G-CHA,2016-03-24,12
587,DTA1E152G-CHA,2016-06-24,24
588,DTA1E152G-CHA,2016-08-24,1
589,DTA1E152G-DPR,2016-09-22,24
590,DTA1E152G-GRY,2016-04-12,12
591,DTA1E152G-GRY,2016-09-15,12
592,DTA1E152G-GRY,2016-04-08,36
593,DTA1E152G-GRY,2016-09-26,12
594,DTA1E152G-GRY,2016-04-29,36
595,DTA1E152G-GRY,2016-05-24,24
596,DTA1E152G-GRY,2016-04-08,12
597,DTA1E152G-GRY,2016-05-16,12
598,DTA1E152G-GRY,2016-03-24,12
599,DTA1E152G-GRY,2016-09-26,12
600,DTA1E152G-HOW,2016-04-20,12
601,DTA1E152G-HOW,2016-03-25,60
602,DTA1E152G-HOW,2016-04-12,12
603,DTA1E152G-HOW,2016-04-08,24
604,DTA1E152G-HOW,2016-04-08,36
605,DTA1E152G-HOW,2016-03-25,36
606,DTA1E152G-HOW,2016-04-29,24
607,DTA1E152G-HOW,2016-05-24,60
608,DTA1E152G-HOW,2016-04-12,12
609,DTA1E152G-HOW,2016-04-21,12
610,DTA1E152G-HOW,2017-01-12,84
611,DTA1E152G-HOW,2017-05-17,72
612,DTA1E152G-HOW,2016-04-08,12
613,DTA1E152G-HOW,2016-04-04,12
614,DTA1E152G-HOW,2016-03-24,12
615,DTA1E152G-HOW,2016-04-26,12
616,DTA1E152G-HPK,2016-03-25,36
617,DTA1E152G-HPK,2016-04-08,12
618,DTA1E152G-JAM,2017-01-12,84
619,DTA1E152G-JAM,2017-05-17,84
620,DTA1E152G-JET,2016-09-22,24
621,DTA1E152G-JET,2016-03-25,48
622,DTA1E152G-JET,2016-04-12,12
623,DTA1E152G-JET,2016-03-29,36
624,DTA1E152G-JET,2016-10-05,48
625,DTA1E152G-JET,2016-03-25,36
626,DTA1E152G-JET,2016-04-29,36
627,DTA1E152G-JET,2016-04-08,12
628,DTA1E152G-JET,2016-05-16,12
629,DTA1E152G-JET,2016-04-26,12
630,DTA1E152G-MOP,2016-04-08,24
631,DTA1E152G-MOP,2016-04-08,36
632,DTA1E152G-MOP,2016-03-25,36
633,DTA1E152G-MOP,2016-05-24,24
634,DTA1E152G-MOP,2016-04-04,60
635,DTA1E152G-MOP,2016-04-04,24
636,DTA1E152G-MOP,2016-04-08,12
637,DTA1E152G-MOP,2016-04-21,12
638,DTA1E152G-MOP,2016-03-24,12
639,DTA1E152G-MOP,2016-04-26,12
640,DTA1E152G-MZE,2016-05-26,24
641,DTA1E152G-MZE,2016-04-29,24
642,DTA1E152G-OBL,2016-04-20,24
643,DTA1E152G-OBL,2016-04-04,12
644,DTA1E152G-OGR,2016-03-25,60
645,DTA1E152G-OGR,2016-04-21,12
646,DTA1E152G-OGR,2016-04-04,24
647,DTA1E152G-OGR,2016-04-26,12
648,DTA1E152G-OJA,2016-05-26,24
649,DTA1E152G-OJA,2016-09-22,24
650,DTA1E152G-OJA,2016-03-29,36
651,DTA1E152G-OJA,2016-04-29,36
652,DTA1E152G-OJA,2016-04-04,24
653,DTA1E152G-OPL,2016-03-25,60
654,DTA1E152G-OPL,2016-04-08,36
655,DTA1E152G-OPL,2016-04-18,12
656,DTA1E152G-OPL,2016-03-24,12
657,DTA1E152G-PH,2016-04-20,24
658,DTA1E152G-PH,2016-05-26,24
659,DTA1E152G-PH,2016-04-04,12
660,DTA1E152G-PH,2016-03-25,36
661,DTA1E152G-PH,2016-05-24,36
662,DTA1E152G-PH,2016-06-03,24
663,DTA1E152G-PH,2016-04-12,12
664,DTA1E152G-PH,2016-04-04,24
665,DTA1E152G-PH,2016-04-26,12
666,DTA1E152G-PJA,2016-05-12,12
667,DTA1E152G-PJA,2016-03-25,60
668,DTA1E152G-PJA,2016-03-29,36
669,DTA1E152G-PJA,2016-10-05,48
670,DTA1E152G-PJA,2016-04-29,36
671,DTA1E152G-PJA,2016-05-24,36
672,DTA1E152G-PJA,2016-04-21,12
673,DTA1E152G-PJA,2016-04-04,60
674,DTA1E152G-PJA,2016-04-04,24
675,DTA1E152G-PJA,2017-01-12,84
676,DTA1E152G-PJA,2017-05-17,60
677,DTA1E152G-PJA,2016-04-08,12
678,DTA1E152G-PJA,2016-03-24,12
679,DTA1E152G-RBW,2016-04-29,36
680,DTA1E152G-RQ,2016-04-04,12
681,DTA1E152G-RQ,2016-03-25,60
682,DTA1E152G-RQ,2016-04-08,24
683,DTA1E152G-RQ,2016-04-08,36
684,DTA1E152G-RQ,2016-03-25,36
685,DTA1E152G-RQ,2016-04-29,36
686,DTA1E152G-RQ,2016-05-24,36
687,DTA1E152G-RQ,2016-04-04,60
688,DTA1E152G-RQ,2016-04-04,24
689,DTA1E152G-RQ,2017-01-12,84
690,DTA1E152G-RQ,2017-05-17,96
691,DTA1E152G-RQ,2016-04-08,12
692,DTA1E152G-RQ,2016-04-21,12
693,DTA1E152G-RQ,2016-03-24,12
694,DTA1E152G-SAG,2016-09-22,24
695,DTA1E152G-SAG,2016-11-14,12
696,DTA1E152G-SAG,2016-10-05,48
697,DTA1E152G-SMK,2016-10-05,48
698,DTA1E152G-TQ,2016-04-20,12
699,DTA1E152G-TQ,2016-03-25,60
700,DTA1E152G-TQ,2016-04-12,12
701,DTA1E152G-TQ,2016-03-25,36
702,DTA1E152G-TQ,2016-04-08,24
703,DTA1E152G-TQ,2016-04-29,36
704,DTA1E152G-TQ,2016-05-24,36
705,DTA1E152G-TQ,2016-04-12,12
706,DTA1E152G-TQ,2016-04-08,12
707,DTA1E152G-TQ,2016-04-04,24
708,DTA1E152G-TQ,2016-03-24,12
709,DTA1E158G-BLA,2016-04-08,24
710,DTA1E158G-BLA,2016-04-05,36
711,DTA1E158G-CHA,2016-04-08,12
712,DTA1E158G-CHA,2016-04-08,24
713,DTA1E158G-CHA,2016-04-05,36
714,DTA1E158G-GRY,2016-04-08,12
715,DTA1E158G-GRY,2016-04-07,24
716,DTA1E158G-GRY,2016-04-08,24
717,DTA1E158G-GRY,2016-04-05,36
718,DTA1E158G-GRY,2016-06-03,24
719,DTA1E158G-GRY,2016-06-02,12
720,DTA1E158G-GRY,2016-08-25,12
721,DTA1E158G-GRY,2016-09-22,12
722,DTA1E158G-HOW,2016-04-08,12
723,DTA1E158G-HOW,2016-04-07,24
724,DTA1E158G-HOW,2016-04-08,24
725,DTA1E158G-HOW,2016-04-05,36
726,DTA1E158G-HOW,2016-04-22,24
727,DTA1E158G-HOW,2016-06-03,36
728,DTA1E158G-HOW,2016-06-02,12
729,DTA1E158G-JET,2016-04-07,24
730,DTA1E158G-JET,2016-04-05,36
731,DTA1E158G-JET,2016-06-02,12
732,DTA1E158G-MAG,2016-06-02,12
733,DTA1E158G-NAT,2016-04-08,36
734,DTA1E158G-NAT,2016-04-05,36
735,DTA1E158G-NAT,2016-06-03,36
736,DTA1E158G-OGR,2016-04-07,12
737,DTA1E158G-OPL,2016-04-08,36
738,DTA1E158G-OPL,2016-06-02,12
739,DTA1E158G-PH,2016-04-07,12
740,DTA1E158G-PH,2016-04-05,36
741,DTA1E158G-RQ,2016-04-08,24
742,DTA1E158G-RQ,2016-04-05,36
743,DTA1E158G-RQ,2016-06-02,12
744,DTA1E158G-TGE,2016-04-05,36
745,DTA1E158G-TL,2016-04-05,36
746,DTA1E158G-TL,2016-04-22,24
747,DTA1E158G-TQ,2016-04-05,36
748,DTA1E158G-TQ,2016-06-02,12
749,DTA1E159G-CHA,2016-04-04,12
750,DTA1E159G-MOP,2016-03-23,12
751,DTA1E159G-OPL,2016-04-04,12
752,DTA1E159G-RQ,2016-04-04,12
753,DTA1E161G-BLA,2016-04-08,24
754,DTA1E161G-CAN,2016-06-02,12
755,DTA1E161G-CHA,2016-04-08,24
756,DTA1E161G-GRY,2016-08-31,12
757,DTA1E161G-GRY,2016-04-08,24
758,DTA1E161G-GRY,2016-06-02,12
759,DTA1E161G-GRY,2016-03-28,12
760,DTA1E161G-HOW,2016-03-25,36
761,DTA1E161G-HOW,2016-04-08,24
762,DTA1E161G-HOW,2016-04-08,24
763,DTA1E161G-HOW,2016-06-02,12
764,DTA1E161G-JET,2016-06-02,12
765,DTA1E161G-JET,2016-04-08,12
766,DTA1E161G-LAP,2016-11-28,12
767,DTA1E161G-LM,2016-04-08,24
768,DTA1E161G-MOP,2016-03-25,48
769,DTA1E161G-MOP,2016-04-08,24
770,DTA1E161G-MOP,2016-04-08,36
771,DTA1E161G-MOP,2016-04-08,12
772,DTA1E161G-MOP,2016-03-28,12
773,DTA1E161G-NAT,2016-04-08,12
774,DTA1E161G-OPL,2016-04-08,36
775,DTA1E161G-OPL,2016-06-02,12
776,DTA1E161G-RQ,2016-04-08,24
777,DTA1E161G-RQ,2016-04-08,24
778,DTA1E161G-RQ,2016-06-02,12
779,DTA1E161G-RQ,2016-04-08,12
780,DTA1E161G-RQ,2016-03-28,12
781,DTA1E161G-SAG,2016-08-31,12
782,DTA1E161G-SAG,2016-11-28,12
783,DTA1E161G-TGE,2016-06-02,12
784,DTA1E161G-TQ,2016-06-02,12
785,DTA1E174BL,2016-05-13,24
786,DTA1E174BL,2016-05-17,12
787,DTA1E174BLA,2016-05-17,12
788,DTA1E174BLA,2016-06-02,12
789,DTA1E174CHA,2016-05-17,12
790,DTA1E174FU,2016-05-13,24
791,DTA1E174FU,2016-05-17,12
792,DTA1E174GRY,2016-05-13,24
793,DTA1E174GRY,2016-06-02,12
794,DTA1E174JET,2016-05-17,12
795,DTA1E174LAB,2016-05-13,24
796,DTA1E174LAB,2016-05-17,12
797,DTA1E174OLV,2016-05-17,12
798,DTA1E174OLV,2016-06-02,12
799,DTA1E174PJA,2016-05-17,12
800,DTA1E174PJA,2016-06-02,12
801,DTA1E174PJA,2016-12-05,12
802,DTA1E174RQ,2016-05-17,12
803,DTA1E174TGE,2016-05-17,12
804,DTA1E176CHA,2016-10-04,12
805,DTA1E176LAB,2016-10-04,12
806,DTA1E176OPL,2016-10-04,12
807,DTA1E176PK,2016-08-24,18
808,DTA1E176RQ,2016-10-04,12
809,DTA1E176TQ,2016-10-04,12
810,DTA1E187PJA,2016-09-29,12
811,DTA1E191G-CAN,2016-05-20,12
812,DTA1E191G-CHA,2016-05-12,24
813,DTA1E191G-CHA,2016-06-15,24
814,DTA1E191G-GRY,2016-05-24,36
815,DTA1E191G-IV,2016-06-02,12
816,DTA1E191G-JET,2016-05-13,24
817,DTA1E191G-JET,2016-05-24,48
818,DTA1E191G-JET,2016-06-02,12
819,DTA1E191G-JET,2016-05-20,12
820,DTA1E191G-MAG,2016-05-24,24
821,DTA1E191G-MOP,2016-05-13,24
822,DTA1E191G-MOP,2016-05-24,36
823,DTA1E191G-MOP,2016-05-20,12
824,DTA1E191G-NV,2016-05-24,24
825,DTA1E191G-NV,2016-06-02,12
826,DTA1E191G-OGR,2016-05-12,24
827,DTA1E191G-OGR,2016-06-15,24
828,DTA1E191G-OGR,2016-05-20,12
829,DTA1E191G-OPL,2016-05-24,36
830,DTA1E191G-OPL,2016-06-02,12
831,DTA1E191G-RQ,2016-05-12,24
832,DTA1E191G-RQ,2016-06-15,24
833,DTA1E191G-RQ,2016-05-13,24
834,DTA1E191G-RQ,2016-05-24,36
835,DTA1E191G-RQ,2016-06-02,12
836,DTA1E191G-RQ,2016-05-20,12
837,DTA1E191G-TQ,2016-05-12,24
838,DTA1E191G-TQ,2016-06-15,24
839,DTA1E191G-TQ,2016-05-13,24
840,DTA1E191G-TQ,2016-05-24,48
841,DTA1E191G-TQ,2016-06-02,12
842,DTA1E192G-CHA,2016-06-02,24
843,DTA1E192G-CHA,2016-06-01,24
844,DTA1E192G-CHA,2016-07-19,24
845,DTA1E192G-CHA,2016-10-12,48
846,DTA1E192G-GRN,2016-06-02,24
847,DTA1E192G-GRY,2016-06-01,24
848,DTA1E192G-GRY,2016-07-19,12
849,DTA1E192G-GRY,2016-08-23,12
850,DTA1E192G-GRY,2016-10-12,24
851,DTA1E192G-GRY,2016-11-08,12
852,DTA1E192G-MOP,2016-06-02,24
853,DTA1E192G-OGR,2016-06-02,24
854,DTA1E192G-RQ,2016-06-02,24
855,DTA1E192G-RQ,2016-06-01,24
856,DTA1E192G-RQ,2016-06-01,12
857,DTA1E192G-TQ,2016-06-02,24
858,DTA1E192G-TQ,2016-06-01,24
859,DTA1E2040GD,2016-05-06,36
860,DTA1E2040GD,2016-04-15,36
861,DTA1E2040RH,2016-05-06,12
862,DTA1E2040RH,2016-04-15,12
863,DTA1E2042GD,2016-05-11,36
864,DTA1E2042RH,2016-05-11,36
865,DTA1E2071G-IV,2016-04-06,60
866,DTA1E2071G-MT,2016-04-06,60
867,DTA1E2071G-PH,2016-04-06,60
868,DTA1E2107WG-BL,2016-07-20,12
869,DTA1E2107WG-BL,2016-06-30,24
870,DTA1E2107WG-BL,2016-06-27,36
871,DTA1E2107WG-BL,2016-06-22,12
872,DTA1E2107WG-BL,2016-06-21,36
873,DTA1E2107WG-BL,2016-09-16,24
874,DTA1E2107WG-BL,2016-11-29,72
875,DTA1E2107WG-BL,2017-03-17,60
876,DTA1E2107WG-BL,2016-06-21,24
877,DTA1E2107WG-BL,2016-06-21,24
878,DTA1E2107WG-BL,2016-08-15,12
879,DTA1E2107WG-BL,2016-06-22,12
880,DTA1E2107WG-BL,2016-12-09,12
881,DTA1E2107WG-BL,2016-06-24,12
882,DTA1E2107WG-GRY,2016-07-20,12
883,DTA1E2107WG-GRY,2016-06-30,24
884,DTA1E2107WG-GRY,2016-06-27,36
885,DTA1E2107WG-GRY,2016-09-12,12
886,DTA1E2107WG-GRY,2016-06-22,12
887,DTA1E2107WG-GRY,2016-06-23,12
888,DTA1E2107WG-GRY,2016-09-14,12
889,DTA1E2107WG-GRY,2016-06-21,48
890,DTA1E2107WG-GRY,2016-09-16,36
891,DTA1E2107WG-GRY,2016-11-29,120
892,DTA1E2107WG-GRY,2016-06-21,24
893,DTA1E2107WG-GRY,2016-06-21,24
894,DTA1E2107WG-GRY,2016-07-19,24
895,DTA1E2107WG-GRY,2016-07-28,12
896,DTA1E2107WG-GRY,2016-06-22,12
897,DTA1E2107WG-GRY,2016-06-24,12
898,DTA1E2107WG-GRY,2016-06-21,12
899,DTA1E2107WG-JET,2016-07-20,12
900,DTA1E2107WG-JET,2016-06-30,24
901,DTA1E2107WG-JET,2016-06-27,36
902,DTA1E2107WG-JET,2016-06-22,12
903,DTA1E2107WG-JET,2016-06-23,12
904,DTA1E2107WG-JET,2016-06-21,24
905,DTA1E2107WG-JET,2016-11-29,72
906,DTA1E2107WG-JET,2016-06-21,24
907,DTA1E2107WG-JET,2016-06-21,24
908,DTA1E2107WG-JET,2016-07-19,12
909,DTA1E2107WG-JET,2016-07-28,12
910,DTA1E2107WG-JET,2016-08-09,12
911,DTA1E2107WG-JET,2016-06-22,12
912,DTA1E2107WG-JET,2016-06-24,12
913,DTA1E2107WG-PJA,2016-07-20,12
914,DTA1E2107WG-PJA,2016-06-30,24
915,DTA1E2107WG-PJA,2016-06-27,36
916,DTA1E2107WG-PJA,2016-09-12,12
917,DTA1E2107WG-PJA,2016-06-22,12
918,DTA1E2107WG-PJA,2016-06-23,12
919,DTA1E2107WG-PJA,2016-09-12,12
920,DTA1E2107WG-PJA,2016-06-21,36
921,DTA1E2107WG-PJA,2016-09-16,48
922,DTA1E2107WG-PJA,2017-03-17,120
923,DTA1E2107WG-PJA,2017-01-24,24
924,DTA1E2107WG-PJA,2016-06-21,24
925,DTA1E2107WG-PJA,2016-06-21,24
926,DTA1E2107WG-PJA,2016-07-28,12
927,DTA1E2107WG-PJA,2016-08-26,12
928,DTA1E2107WG-PJA,2016-09-22,12
929,DTA1E2107WG-PJA,2016-09-15,12
930,DTA1E2107WG-PJA,2016-06-24,24
931,DTA1E2107WG-RQ,2016-07-20,12
932,DTA1E2107WG-RQ,2016-06-27,36
933,DTA1E2107WG-RQ,2016-06-22,12
934,DTA1E2107WG-RQ,2016-06-21,12
935,DTA1E2107WG-RQ,2016-08-26,24
936,DTA1E2107WG-RQ,2017-03-17,60
937,DTA1E2107WG-RQ,2017-01-24,60
938,DTA1E2107WG-RQ,2016-06-21,24
939,DTA1E2107WG-RQ,2016-06-21,24
940,DTA1E2107WG-RQ,2016-08-05,12
941,DTA1E2107WG-RQ,2016-06-24,12
942,DTA1E2118SGD,2016-06-30,24
943,DTA1E2118SGD,2016-09-06,12
944,DTA1E2118SGD,2016-08-12,12
945,DTA1E2118SGD,2016-07-22,36
946,DTA1E2118SGD,2016-06-03,36
947,DTA1E2118SGD,2016-07-21,12
948,DTA1E2118SGD,2016-08-10,24
949,DTA1E2118SGD,2016-05-31,36
950,DTA1E2118SGD,2016-06-28,36
951,DTA1E2118SGD,2016-07-20,12
952,DTA1E2118SGD,2016-08-11,12
953,DTA1E2118SGD,2016-09-16,12
954,DTA1E2118SGD,2016-09-28,24
955,DTA1E2118SGD,2016-10-19,12
956,DTA1E2118SGD,2016-06-02,36
957,DTA1E2118SGD,2016-06-02,24
958,DTA1E2118SGD,2016-08-01,12
959,DTA1E2118SGD,2016-10-13,12
960,DTA1E2118SGD,2016-12-30,12
961,DTA1E2118SGD,2016-11-08,12
962,DTA1E2118SGD,2016-06-03,24
963,DTA1E2118SGD,2016-08-22,24
964,DTA1E2118SGD,2016-06-03,36
965,DTA1E2118SGD,2016-10-17,48
966,DTA1E2118SGD,2016-11-03,24
967,DTA1E2118SGD,2016-06-27,72
968,DTA1E2118SGD,2016-06-30,24
969,DTA1E2118SGD,2016-09-02,12
970,DTA1E2118SGD,2016-07-08,12
971,DTA1E2118SGD,2016-06-29,12
972,DTA1E2118SGD,2016-09-01,12
973,DTA1E2118SGD,2016-06-13,36
974,DTA1E2118SGD,2016-07-20,36
975,DTA1E2118SGD,2016-06-03,12
976,DTA1E2118SSV,2016-06-30,24
977,DTA1E2118SSV,2016-09-06,12
978,DTA1E2118SSV,2016-07-22,12
979,DTA1E2118SSV,2016-06-03,36
980,DTA1E2118SSV,2016-12-20,12
981,DTA1E2118SSV,2016-07-21,12
982,DTA1E2118SSV,2016-08-08,12
983,DTA1E2118SSV,2016-08-10,24
984,DTA1E2118SSV,2016-05-31,24
985,DTA1E2118SSV,2016-06-28,36
986,DTA1E2118SSV,2016-07-20,12
987,DTA1E2118SSV,2016-08-11,12
988,DTA1E2118SSV,2016-09-16,12
989,DTA1E2118SSV,2016-09-28,12
990,DTA1E2118SSV,2016-10-06,12
991,DTA1E2118SSV,2016-10-19,24
992,DTA1E2118SSV,2016-07-12,36
993,DTA1E2118SSV,2016-11-08,12
994,DTA1E2118SSV,2016-06-03,24
995,DTA1E2118SSV,2016-11-28,12
996,DTA1E2118SSV,2016-06-03,24
997,DTA1E2118SSV,2016-10-17,24
998,DTA1E2118SSV,2016-11-04,24
999,DTA1E2118SSV,2016-11-03,12
1000,DTA1E2118SSV,2016-06-27,60
1001,DTA1E2118SSV,2016-12-12,60
1002,DTA1E2118SSV,2016-06-30,24
1003,DTA1E2118SSV,2016-08-15,12
1004,DTA1E2118SSV,2016-07-08,12
1005,DTA1E2118SSV,2016-06-29,12
1006,DTA1E2118SSV,2017-12-21,72
1007,DTA1E2118SSV,2016-06-03,12
1008,DTA1E2120SGD,2016-06-13,24
1009,DTA1E2120SGD,2016-06-21,36
1010,DTA1E2120SGD,2016-06-27,36
1011,DTA1E2120SGD,2016-05-31,36
1012,DTA1E2120SGD,2016-06-23,48
1013,DTA1E2120SGD,2016-11-09,36
1014,DTA1E2120SGD,2016-06-17,48
1015,DTA1E2120SGD,2016-06-02,24
1016,DTA1E2120SGD,2016-06-03,24
1017,DTA1E2120SGD,2016-06-03,48
1018,DTA1E2120SGD,2016-11-08,72
1019,DTA1E2120SGD,2016-06-14,24
1020,DTA1E2120SGD,2016-06-13,24
1021,DTA1E2120SGD,2016-06-23,24
1022,DTA1E2120SGD,2016-06-22,12
1023,DTA1E2120SGD,2016-06-29,12
1024,DTA1E2120SGD,2016-06-13,36
1025,DTA1E2120SGD,2016-06-15,12
1026,DTA1E2120SGD,2016-06-15,12
1027,DTA1E2120SGD,2016-06-15,12
1028,DTA1E2120SGD,2016-06-15,12
1029,DTA1E2120SGD,2016-06-15,12
1030,DTA1E2120SGD,2016-06-15,12
1031,DTA1E2120SGD,2016-06-15,12
1032,DTA1E2120SGD,2017-01-20,24
1033,DTA1E2120SGD,2016-06-14,12
1034,DTA1E2120SGD,2016-06-03,12
1035,DTA1E2120SSV,2016-06-13,24
1036,DTA1E2120SSV,2016-06-21,12
1037,DTA1E2120SSV,2016-06-27,36
1038,DTA1E2120SSV,2016-07-21,12
1039,DTA1E2120SSV,2016-05-31,24
1040,DTA1E2120SSV,2016-06-23,24
1041,DTA1E2120SSV,2016-11-09,24
1042,DTA1E2120SSV,2016-06-07,12
1043,DTA1E2120SSV,2016-06-17,12
1044,DTA1E2120SSV,2016-06-21,24
1045,DTA1E2120SSV,2016-06-03,24
1046,DTA1E2120SSV,2016-06-03,24
1047,DTA1E2120SSV,2016-11-08,24
1048,DTA1E2120SSV,2016-06-14,12
1049,DTA1E2120SSV,2016-06-13,24
1050,DTA1E2120SSV,2016-06-22,12
1051,DTA1E2120SSV,2016-06-29,12
1052,DTA1E2120SSV,2016-06-13,24
1053,DTA1E2120SSV,2016-06-15,12
1054,DTA1E2120SSV,2016-06-15,12
1055,DTA1E2120SSV,2016-06-15,12
1056,DTA1E2120SSV,2016-06-15,12
1057,DTA1E2120SSV,2016-06-15,12
1058,DTA1E2120SSV,2016-06-15,12
1059,DTA1E2120SSV,2016-06-15,12
1060,DTA1E2120SSV,2016-07-15,12
1061,DTA1E2120SSV,2016-06-21,12
1062,DTA1E2120SSV,2016-06-14,24
1063,DTA1E2120SSV,2016-06-03,12
1064,DTA1E2122SGD,2016-08-26,12
1065,DTA1E2122SGD,2016-07-06,12
1066,DTA1E2122SGD,2016-07-21,12
1067,DTA1E2122SGD,2016-08-23,12
1068,DTA1E2122SGD,2016-11-10,12
1069,DTA1E2122SGD,2016-05-31,36
1070,DTA1E2122SGD,2016-07-18,24
1071,DTA1E2122SGD,2016-10-07,24
1072,DTA1E2122SGD,2016-08-23,12
1073,DTA1E2122SGD,2016-06-01,12
1074,DTA1E2122SGD,2016-06-03,24
1075,DTA1E2122SGD,2016-06-17,12
1076,DTA1E2122SGD,2016-06-03,24
1077,DTA1E2122SGD,2016-06-21,24
1078,DTA1E2122SGD,2016-07-15,36
1079,DTA1E2122SGD,2016-06-30,12
1080,DTA1E2122SGD,2016-06-03,24
1081,DTA1E2122SGD,2016-06-21,12
1082,DTA1E2122SGD,2016-08-26,12
1083,DTA1E2122SGD,2017-02-17,12
1084,DTA1E2122SGD,2017-11-14,60
1085,DTA1E2122SGD,2016-06-27,72
1086,DTA1E2122SGD,2016-06-14,24
1087,DTA1E2122SGD,2016-06-13,24
1088,DTA1E2122SGD,2016-08-05,12
1089,DTA1E2122SGD,2016-08-26,12
1090,DTA1E2122SGD,2016-06-22,12
1091,DTA1E2122SGD,2016-07-08,12
1092,DTA1E2122SGD,2016-08-24,1
1093,DTA1E2122SGD,2016-06-21,12
1094,DTA1E2122SGD,2016-06-14,12
1095,DTA1E2122SSV,2016-08-26,12
1096,DTA1E2122SSV,2016-07-06,12
1097,DTA1E2122SSV,2016-08-23,12
1098,DTA1E2122SSV,2016-11-10,24
1099,DTA1E2122SSV,2016-05-31,24
1100,DTA1E2122SSV,2016-07-18,24
1101,DTA1E2122SSV,2016-07-18,24
1102,DTA1E2122SSV,2016-10-07,24
1103,DTA1E2122SSV,2016-08-23,12
1104,DTA1E2122SSV,2016-06-01,12
1105,DTA1E2122SSV,2016-06-03,24
1106,DTA1E2122SSV,2016-06-17,12
1107,DTA1E2122SSV,2016-06-03,24
1108,DTA1E2122SSV,2016-06-21,24
1109,DTA1E2122SSV,2016-07-15,36
1110,DTA1E2122SSV,2016-06-03,12
1111,DTA1E2122SSV,2016-06-21,12
1112,DTA1E2122SSV,2017-02-17,24
1113,DTA1E2122SSV,2016-06-27,60
1114,DTA1E2122SSV,2016-06-14,24
1115,DTA1E2122SSV,2016-06-13,24
1116,DTA1E2122SSV,2016-06-09,12
1117,DTA1E2122SSV,2016-07-08,12
1118,DTA1E2122SSV,2016-08-24,1
1119,DTA1E2122SSV,2016-06-21,12
1120,DTA1E2122SSV,2016-06-09,12
1121,DTA1E2122SSV,2016-06-14,24
1122,DTA1E2125SGD,2017-02-08,24
1123,DTA1E2125SGD,2017-01-06,24
1124,DTA1E2125SGD,2017-03-10,24
1125,DTA1E2125SGD,2016-08-26,1
1126,DTA1E2125SGD,2016-10-03,12
1127,DTA1E2125SGD,2016-10-19,36
1128,DTA1E2125SGD,2016-05-31,36
1129,DTA1E2125SGD,2016-06-15,48
1130,DTA1E2125SGD,2016-09-28,12
1131,DTA1E2125SGD,2016-10-19,12
1132,DTA1E2125SGD,2017-01-10,24
1133,DTA1E2125SGD,2017-02-17,12
1134,DTA1E2125SGD,2016-06-17,48
1135,DTA1E2125SGD,2016-09-14,12
1136,DTA1E2125SGD,2017-02-03,12
1137,DTA1E2125SGD,2016-06-21,24
1138,DTA1E2125SGD,2016-06-03,48
1139,DTA1E2125SGD,2016-06-17,24
1140,DTA1E2125SGD,2017-01-03,48
1141,DTA1E2125SGD,2016-11-08,12
1142,DTA1E2125SGD,2016-07-15,36
1143,DTA1E2125SGD,2016-06-03,36
1144,DTA1E2125SGD,2016-12-23,48
1145,DTA1E2125SGD,2017-02-17,60
1146,DTA1E2125SGD,2017-11-07,60
1147,DTA1E2125SGD,2017-02-03,12
1148,DTA1E2125SGD,2016-11-28,12
1149,DTA1E2125SGD,2016-12-06,23
1150,DTA1E2125SGD,2017-01-03,12
1151,DTA1E2125SGD,2017-06-30,36
1152,DTA1E2125SGD,2016-06-22,12
1153,DTA1E2125SGD,2017-01-31,24
1154,DTA1E2125SGD,2016-07-07,24
1155,DTA1E2125SGD,2016-06-14,12
1156,DTA1E2125SSV,2017-02-08,24
1157,DTA1E2125SSV,2017-01-06,24
1158,DTA1E2125SSV,2017-03-10,12
1159,DTA1E2125SSV,2016-08-26,1
1160,DTA1E2125SSV,2016-09-28,12
1161,DTA1E2125SSV,2016-10-03,12
1162,DTA1E2125SSV,2016-10-19,24
1163,DTA1E2125SSV,2016-05-31,24
1164,DTA1E2125SSV,2016-06-15,36
1165,DTA1E2125SSV,2016-09-28,12
1166,DTA1E2125SSV,2016-10-19,11
1167,DTA1E2125SSV,2017-01-10,12
1168,DTA1E2125SSV,2017-01-24,12
1169,DTA1E2125SSV,2016-06-17,24
1170,DTA1E2125SSV,2016-09-14,12
1171,DTA1E2125SSV,2017-02-03,12
1172,DTA1E2125SSV,2016-06-21,24
1173,DTA1E2125SSV,2016-06-03,36
1174,DTA1E2125SSV,2017-01-03,24
1175,DTA1E2125SSV,2016-11-08,12
1176,DTA1E2125SSV,2016-07-15,36
1177,DTA1E2125SSV,2016-06-03,24
1178,DTA1E2125SSV,2016-12-23,36
1179,DTA1E2125SSV,2017-02-17,36
1180,DTA1E2125SSV,2017-11-07,48
1181,DTA1E2125SSV,2017-02-03,12
1182,DTA1E2125SSV,2016-11-28,12
1183,DTA1E2125SSV,2016-12-06,12
1184,DTA1E2125SSV,2017-01-03,12
1185,DTA1E2125SSV,2016-06-09,12
1186,DTA1E2125SSV,2017-01-31,24
1187,DTA1E2125SSV,2016-06-14,24
1188,DTA1E2126GD,2016-08-26,12
